product_id,category,material_cost,labor_cost,complexity_level,region,season,final_selling_price
P01579,woodwork,275.68,185.55,medium,Tamil Nadu,Summer_Festival,964.19
P01580,pottery,42.99,28.95,simple,West Bengal,Diwali,111.97
P01581,pottery,132.47,48.87,very_complex,Tamil Nadu,Wedding,581.39
P01582,metalwork,166.66,101.37,simple,Odisha,Diwali,473.62
P01583,woodwork,678.77,356.52,simple,West Bengal,Regular,1399.43
P01584,pottery,51.74,29.43,simple,Rajasthan,Wedding,135.26
P01586,woodwork,488.59,186.84,medium,West Bengal,Summer_Festival,1473.79
P01587,woodwork,447.92,291.48,simple,Odisha,Diwali,1180.07
P01588,dress,253.26,126.74,medium,Gujarat,Diwali,942.95
P01589,jewelry,399.69,247.2,medium,Odisha,Diwali,1393.79
P01590,jewelry,353.14,140.83,simple,Odisha,Summer_Festival,877.98
P01591,handmade_food,53.97,35.61,medium,Rajasthan,Diwali,188.98
P01592,bags_accessories,321.05,157.44,complex,Uttar Pradesh,Regular,1061.69
P01593,sarees,740.61,227.78,medium,West Bengal,Summer_Festival,2067.62
P01594,bags_accessories,352.31,178.06,medium,West Bengal,Diwali,1103.52
P01595,textile,180.58,92.77,medium,Tamil Nadu,Wedding,682.19
P01596,sarees,1224.98,527.83,simple,Uttar Pradesh,Diwali,3250.06
P01597,jewelry,354.19,178.08,very_complex,Odisha,Summer_Festival,1855.45
P01598,dress,596.59,407.43,complex,Gujarat,Regular,2476.82
P01599,textile,299.11,135.33,simple,Tamil Nadu,Regular,680.26
P01600,home_decor,349.1,229.47,very_complex,Rajasthan,Regular,1624.33
P01601,metalwork,615.47,364.92,complex,Rajasthan,Summer_Festival,2525.4
P01602,dress,558.42,290.12,medium,Uttar Pradesh,Wedding,2134.19
P01603,metalwork,496.46,152.48,medium,Odisha,Diwali,1467.23
P01604,woodwork,355.19,154.96,simple,Rajasthan,Regular,698.51
P01605,handmade_food,65.75,26.79,medium,Odisha,Diwali,174.37
P01606,bags_accessories,280.65,139.54,medium,West Bengal,Summer_Festival,909.51
P01607,dress,346.76,226.74,medium,Gujarat,Summer_Festival,1281.64
P01608,textile,393.21,250.65,medium,Odisha,Diwali,1350.94
P01609,bamboo_cane,162.53,77.44,complex,Maharashtra,Regular,520.75
P01610,home_decor,127.03,68.1,medium,Tamil Nadu,Summer_Festival,387.46
P01611,bags_accessories,353.03,213.48,medium,Tamil Nadu,Regular,1007.11
P01612,bags_accessories,295.36,189.77,medium,Rajasthan,Diwali,1003.57
P01613,handmade_food,56.6,32.95,simple,Maharashtra,Diwali,134.23
P01614,bags_accessories,156.59,54.08,simple,West Bengal,Diwali,366.8
P01615,metalwork,427.84,219.28,simple,Uttar Pradesh,Summer_Festival,1081.5
P01616,handmade_food,107.66,35.74,medium,Maharashtra,Summer_Festival,268.61
P01617,handmade_food,113.04,36.48,medium,Gujarat,Wedding,274.69
P01618,jewelry,319.17,164.04,simple,Maharashtra,Regular,831.37
P01619,dress,437.39,143.55,complex,Tamil Nadu,Wedding,1813.22
P01620,sarees,309.73,94.07,simple,Odisha,Regular,681.05
P01621,dress,326.25,207.69,medium,Gujarat,Wedding,1202.38
P01622,handmade_food,56.74,18.25,simple,Odisha,Wedding,119.25
P01623,home_decor,96.01,40.53,complex,Uttar Pradesh,Diwali,379.62
P01624,jewelry,525.36,159.32,complex,Odisha,Wedding,1982.63
P01625,textile,384.72,235.02,medium,Rajasthan,Diwali,1330.12
P01626,handmade_food,113.22,50.01,simple,Tamil Nadu,Wedding,262.87
P01627,bamboo_cane,156.09,61.18,simple,Tamil Nadu,Wedding,305.11
P01628,bamboo_cane,100.78,49.42,simple,Odisha,Summer_Festival,186.35
P01629,home_decor,120.75,74.51,medium,West Bengal,Diwali,440.36
P01630,bamboo_cane,177.51,71.45,simple,Gujarat,Summer_Festival,331.69
P01631,metalwork,191.72,108.27,simple,Rajasthan,Regular,445.33
P01632,woodwork,772.78,518.01,medium,Uttar Pradesh,Diwali,3131.53
P01633,sarees,445.2,163.6,simple,Tamil Nadu,Summer_Festival,1046.67
P01634,bags_accessories,123.35,55.44,complex,Maharashtra,Regular,445.3
P01635,jewelry,511.94,337.73,simple,West Bengal,Diwali,1602.09
P01636,pottery,90.39,50.17,simple,Uttar Pradesh,Summer_Festival,198.2
P01637,metalwork,464.52,247.85,simple,Uttar Pradesh,Regular,1006.53
P01638,bags_accessories,255.0,151.57,very_complex,Tamil Nadu,Summer_Festival,1295.26
P01639,pottery,40.62,22.08,medium,Odisha,Regular,109.28
P01640,metalwork,228.06,96.22,simple,Gujarat,Diwali,595.47
P01641,bags_accessories,182.83,70.75,simple,Tamil Nadu,Summer_Festival,379.75
P01643,textile,123.48,83.15,very_complex,Rajasthan,Wedding,723.51
P01644,jewelry,421.85,239.73,simple,Rajasthan,Regular,1080.23
P01645,jewelry,280.63,172.48,simple,Uttar Pradesh,Summer_Festival,709.37
P01646,metalwork,408.64,278.6,simple,Odisha,Wedding,1141.95
P01647,jewelry,569.64,227.51,simple,West Bengal,Wedding,1574.16
P01648,woodwork,552.09,349.53,medium,Tamil Nadu,Wedding,1929.31
P01649,metalwork,155.88,74.15,medium,Gujarat,Summer_Festival,503.32
P01650,pottery,42.29,13.73,complex,West Bengal,Diwali,131.36
P01651,bamboo_cane,158.85,50.89,simple,West Bengal,Regular,257.45
P01652,metalwork,157.81,57.03,medium,Gujarat,Diwali,474.18
P01653,dress,737.02,415.62,medium,Uttar Pradesh,Wedding,2845.89
P01654,bamboo_cane,82.07,36.95,complex,Rajasthan,Wedding,296.94
P01655,handmade_food,31.73,19.32,simple,Tamil Nadu,Summer_Festival,65.1
P01656,textile,348.35,107.65,medium,Rajasthan,Diwali,970.19
P01657,sarees,595.52,393.85,complex,Rajasthan,Diwali,2849.88
P01658,pottery,64.86,23.74,complex,Tamil Nadu,Wedding,258.23
P01659,metalwork,654.82,297.83,simple,Gujarat,Summer_Festival,1519.22
P01660,jewelry,171.41,77.85,medium,Odisha,Diwali,555.48
P01661,metalwork,652.38,267.62,medium,West Bengal,Regular,1901.93
P01662,bamboo_cane,43.46,21.44,simple,Gujarat,Summer_Festival,88.61
P01663,handmade_food,44.6,20.81,simple,Maharashtra,Wedding,108.84
P01664,sarees,913.56,622.83,simple,Tamil Nadu,Regular,2600.68
P01666,bamboo_cane,82.01,25.89,medium,West Bengal,Summer_Festival,184.02
P01667,handmade_food,93.56,57.36,simple,Gujarat,Diwali,223.61
P01668,jewelry,329.17,175.11,medium,West Bengal,Wedding,1371.47
P01669,bags_accessories,252.49,78.17,medium,West Bengal,Regular,620.68
P01670,woodwork,477.41,222.03,simple,Gujarat,Wedding,1197.66
P01671,pottery,82.64,37.79,complex,Rajasthan,Regular,288.46
P01672,metalwork,437.64,151.34,simple,Gujarat,Summer_Festival,909.25
P01673,pottery,110.63,73.53,simple,Uttar Pradesh,Summer_Festival,270.83
P01674,pottery,52.56,33.84,complex,Tamil Nadu,Wedding,220.99
P01675,dress,212.2,125.95,simple,West Bengal,Diwali,569.13
P01676,home_decor,204.83,119.96,complex,Odisha,Diwali,876.14
P01677,metalwork,252.39,88.4,very_complex,Rajasthan,Wedding,1138.11
P01678,jewelry,485.81,263.23,complex,Odisha,Diwali,2287.37
P01679,metalwork,572.51,269.12,medium,Gujarat,Wedding,1952.66
P01680,home_decor,174.27,99.01,complex,Maharashtra,Wedding,755.5
P01681,home_decor,108.75,54.02,very_complex,Tamil Nadu,Wedding,576.27
P01682,woodwork,247.79,81.26,very_complex,Gujarat,Wedding,1217.76
P01684,bags_accessories,395.81,147.31,complex,Odisha,Diwali,1578.77
P01685,bags_accessories,304.39,156.26,simple,Tamil Nadu,Regular,692.97
P01686,sarees,427.87,283.42,simple,Uttar Pradesh,Regular,1098.25
P01687,woodwork,661.04,221.9,very_complex,Uttar Pradesh,Wedding,2994.96
P01688,pottery,92.09,28.18,simple,Rajasthan,Summer_Festival,168.47
P01689,woodwork,587.21,273.58,medium,Rajasthan,Summer_Festival,1914.16
P01690,home_decor,262.47,137.52,simple,Uttar Pradesh,Wedding,710.91
P01691,sarees,318.88,128.77,simple,Tamil Nadu,Summer_Festival,824.85
P01692,textile,387.13,224.04,simple,Gujarat,Summer_Festival,981.08
P01693,jewelry,441.89,260.11,medium,West Bengal,Summer_Festival,1644.43
P01694,bamboo_cane,166.66,81.71,simple,Gujarat,Diwali,374.03
P01695,pottery,116.26,62.95,medium,Maharashtra,Regular,353.33
P01696,woodwork,346.97,205.36,simple,Rajasthan,Summer_Festival,924.03
P01697,jewelry,520.51,297.86,complex,Odisha,Summer_Festival,2327.35
P01698,metalwork,153.73,48.79,complex,Maharashtra,Regular,525.32
P01699,handmade_food,107.67,53.03,simple,Maharashtra,Wedding,229.56
P01700,dress,480.23,214.47,simple,Maharashtra,Wedding,1349.72
P01701,bamboo_cane,40.8,19.22,complex,Odisha,Regular,117.29
P01702,dress,698.53,371.56,complex,West Bengal,Wedding,3071.57
P01703,sarees,1164.8,607.94,simple,West Bengal,Regular,2967.17
P01704,textile,165.17,96.73,medium,Odisha,Diwali,572.03
P01705,woodwork,630.23,210.31,simple,Maharashtra,Summer_Festival,1406.42
P01706,textile,271.98,105.55,complex,Tamil Nadu,Wedding,1166.05
P01707,woodwork,446.75,300.21,medium,Odisha,Regular,1410.99
P01708,jewelry,225.83,70.5,complex,Odisha,Summer_Festival,769.16
P01709,pottery,84.18,56.85,simple,Gujarat,Wedding,219.04
P01710,pottery,66.56,34.43,medium,Maharashtra,Wedding,199.41
P01711,pottery,41.02,19.61,medium,West Bengal,Regular,121.37
P01712,home_decor,233.3,161.59,complex,Uttar Pradesh,Summer_Festival,1002.74
P01714,pottery,64.72,25.98,simple,Uttar Pradesh,Diwali,141.09
P01715,bamboo_cane,131.06,87.97,very_complex,West Bengal,Wedding,687.51
P01716,handmade_food,61.45,36.67,simple,Uttar Pradesh,Summer_Festival,140.81
P01717,metalwork,582.67,354.25,complex,Gujarat,Diwali,2770.78
P01718,dress,700.85,240.99,medium,Uttar Pradesh,Diwali,2365.36
P01719,metalwork,607.38,408.76,simple,West Bengal,Regular,1600.45
P01721,woodwork,463.35,315.67,medium,Maharashtra,Summer_Festival,1629.56
P01722,jewelry,165.04,103.37,simple,Odisha,Regular,425.19
P01723,pottery,44.95,28.91,medium,Tamil Nadu,Wedding,174.13
P01724,textile,306.08,182.75,medium,Tamil Nadu,Summer_Festival,936.8
P01725,bags_accessories,109.63,61.12,medium,Maharashtra,Wedding,420.57
P01726,home_decor,330.51,143.13,complex,Uttar Pradesh,Diwali,1220.88
P01727,bags_accessories,130.24,52.63,medium,Odisha,Diwali,383.6
P01728,dress,208.44,65.39,very_complex,Uttar Pradesh,Summer_Festival,957.3
P01729,sarees,624.3,313.31,medium,Maharashtra,Wedding,2723.05
P01730,textile,203.44,133.75,complex,Rajasthan,Wedding,930.62
P01731,dress,208.1,87.37,medium,Rajasthan,Summer_Festival,661.2
P01732,bags_accessories,107.63,59.96,medium,Tamil Nadu,Regular,352.47
P01733,woodwork,507.22,179.95,medium,Maharashtra,Diwali,1491.98
P01734,bamboo_cane,81.31,25.62,medium,Rajasthan,Diwali,211.28
P01735,dress,370.29,241.04,complex,Tamil Nadu,Diwali,1887.19
P01736,jewelry,513.32,284.5,complex,Gujarat,Diwali,2256.58
P01737,bamboo_cane,141.28,75.06,simple,Maharashtra,Summer_Festival,281.08
P01738,textile,296.74,148.02,medium,Rajasthan,Summer_Festival,825.42
P01739,bamboo_cane,161.17,62.99,complex,West Bengal,Summer_Festival,462.27
P01740,woodwork,787.15,540.12,simple,Uttar Pradesh,Diwali,2251.2
P01741,pottery,93.87,50.95,simple,Uttar Pradesh,Diwali,232.64
P01742,sarees,567.12,229.39,simple,Odisha,Summer_Festival,1425.15
P01743,jewelry,400.22,165.67,medium,Odisha,Diwali,1224.81
P01744,home_decor,107.68,58.69,simple,Maharashtra,Diwali,246.12
P01745,dress,678.11,377.99,simple,West Bengal,Diwali,1754.81
P01746,dress,677.28,472.34,complex,Odisha,Diwali,3203.3
P01747,home_decor,211.34,116.26,medium,Rajasthan,Summer_Festival,667.03
P01748,dress,401.59,267.46,simple,Maharashtra,Wedding,1379.06
P01749,woodwork,511.57,329.03,complex,Uttar Pradesh,Wedding,2368.33
P01750,textile,248.38,123.19,simple,Tamil Nadu,Wedding,674.01
P01751,bamboo_cane,173.43,90.43,simple,Rajasthan,Diwali,403.63
P01752,jewelry,206.53,96.53,medium,Gujarat,Summer_Festival,641.31
P01753,dress,297.94,150.54,medium,West Bengal,Summer_Festival,929.02
P01754,jewelry,342.35,188.52,simple,West Bengal,Regular,888.06
P01755,jewelry,262.7,172.44,medium,West Bengal,Summer_Festival,918.62
P01756,jewelry,226.75,80.38,complex,Uttar Pradesh,Summer_Festival,847.1
P01757,pottery,85.31,50.97,simple,Uttar Pradesh,Summer_Festival,219.8
P01758,bags_accessories,256.38,94.56,simple,Gujarat,Wedding,607.11
P01759,handmade_food,95.06,53.03,medium,Uttar Pradesh,Diwali,300.96
P01760,metalwork,524.51,345.6,medium,Rajasthan,Wedding,2195.21
P01761,sarees,499.57,290.83,complex,Tamil Nadu,Diwali,2369.31
P01762,handmade_food,108.12,59.72,complex,Tamil Nadu,Diwali,399.3
P01763,pottery,61.41,31.01,complex,Tamil Nadu,Diwali,230.01
P01764,bags_accessories,390.61,130.28,medium,Gujarat,Wedding,1181.6
P01765,dress,582.27,224.52,complex,Gujarat,Regular,2055.27
P01766,woodwork,277.86,166.72,complex,Rajasthan,Regular,981.47
P01767,home_decor,148.29,46.89,simple,West Bengal,Diwali,308.14
P01768,home_decor,129.75,49.98,simple,Odisha,Wedding,288.12
P01770,metalwork,398.24,180.67,medium,West Bengal,Summer_Festival,1169.28
P01771,metalwork,172.67,92.16,complex,Rajasthan,Regular,578.21
P01772,metalwork,375.24,168.82,medium,Uttar Pradesh,Summer_Festival,1208.77
P01773,woodwork,627.93,229.58,medium,Rajasthan,Diwali,2098.16
P01774,bamboo_cane,181.3,96.24,simple,Maharashtra,Wedding,420.32
P01775,metalwork,347.49,110.57,very_complex,Uttar Pradesh,Diwali,1689.55
P01776,bags_accessories,399.37,161.12,complex,Gujarat,Wedding,1686.59
P01777,textile,293.6,137.1,simple,Maharashtra,Regular,619.89
P01778,pottery,115.11,59.03,very_complex,Rajasthan,Diwali,558.25
P01779,metalwork,454.06,182.21,complex,Maharashtra,Diwali,1916.13
P01780,pottery,37.16,23.22,complex,Uttar Pradesh,Regular,129.86
P01781,woodwork,547.98,183.9,complex,Odisha,Summer_Festival,1915.89
P01782,home_decor,174.63,112.38,simple,Odisha,Summer_Festival,390.39
P01783,home_decor,324.37,153.7,simple,West Bengal,Summer_Festival,701.09
P01784,handmade_food,77.82,29.61,simple,Maharashtra,Wedding,160.37
P01785,dress,635.84,356.77,medium,Rajasthan,Regular,2175.87
P01786,bamboo_cane,182.04,124.35,medium,Odisha,Wedding,667.05
P01787,pottery,71.54,31.14,simple,West Bengal,Diwali,175.5
P01788,metalwork,426.78,207.38,medium,Rajasthan,Wedding,1631.59
P01789,jewelry,516.31,315.33,simple,Tamil Nadu,Summer_Festival,1477.79
P01790,handmade_food,110.41,41.7,simple,Rajasthan,Regular,183.13
P01791,metalwork,285.3,142.32,simple,Uttar Pradesh,Summer_Festival,715.17
P01792,metalwork,560.03,281.21,medium,Uttar Pradesh,Wedding,2026.65
P01793,dress,395.1,143.64,medium,Rajasthan,Wedding,1262.85
P01794,textile,270.35,85.64,medium,West Bengal,Regular,649.3
P01795,home_decor,144.08,59.86,complex,Uttar Pradesh,Diwali,571.37
P01796,woodwork,294.36,163.99,medium,Uttar Pradesh,Wedding,1080.33
P01797,sarees,692.85,424.29,medium,Uttar Pradesh,Wedding,3164.38
P01798,woodwork,425.83,178.27,complex,Maharashtra,Wedding,1875.32
P01799,home_decor,258.19,153.21,medium,Tamil Nadu,Wedding,878.49
P01800,handmade_food,92.44,55.82,medium,Maharashtra,Diwali,308.49
P01801,textile,176.62,96.33,simple,Odisha,Regular,445.87
P01802,home_decor,156.7,102.2,simple,Uttar Pradesh,Regular,349.94
P01803,handmade_food,63.33,19.51,medium,Tamil Nadu,Wedding,168.81
P01804,metalwork,651.3,237.52,medium,Rajasthan,Summer_Festival,1772.14
P01805,dress,566.83,299.76,medium,Maharashtra,Regular,1929.77
P01806,dress,523.24,347.5,medium,Odisha,Regular,1748.38
P01807,jewelry,263.18,152.08,medium,Uttar Pradesh,Diwali,1046.84
P01808,bags_accessories,131.12,83.18,simple,Rajasthan,Regular,341.67
P01809,handmade_food,101.7,54.92,simple,Gujarat,Summer_Festival,222.81
P01810,bags_accessories,238.77,129.07,simple,West Bengal,Diwali,671.29
P01811,woodwork,390.81,241.72,simple,Rajasthan,Diwali,1076.22
P01812,home_decor,98.14,39.38,complex,Tamil Nadu,Summer_Festival,343.37
P01813,pottery,107.63,53.56,simple,Rajasthan,Regular,231.09
P01814,bamboo_cane,125.47,71.71,complex,West Bengal,Summer_Festival,462.82
P01815,bags_accessories,359.43,171.87,simple,Odisha,Wedding,997.28
P01816,metalwork,619.41,284.47,simple,Uttar Pradesh,Wedding,1562.68
P01817,bamboo_cane,54.45,28.59,medium,Rajasthan,Diwali,160.71
P01818,bamboo_cane,162.76,107.77,complex,Uttar Pradesh,Diwali,635.39
P01819,metalwork,237.61,112.66,complex,Odisha,Regular,824.15
P01820,sarees,911.87,311.79,medium,Maharashtra,Summer_Festival,3042.98
P01821,textile,127.3,49.95,simple,Gujarat,Regular,241.76
P01822,home_decor,185.8,78.78,medium,Maharashtra,Regular,457.61
P01823,handmade_food,61.88,40.99,complex,Odisha,Wedding,277.35
P01824,dress,400.99,149.77,medium,Uttar Pradesh,Summer_Festival,1173.71
P01825,dress,570.84,244.72,medium,Rajasthan,Summer_Festival,1629.79
P01826,bamboo_cane,117.1,61.51,simple,Maharashtra,Regular,236.54
P01827,handmade_food,93.02,48.29,simple,Odisha,Diwali,215.89
P01828,textile,162.52,91.75,simple,Tamil Nadu,Wedding,495.33
P01829,textile,107.25,45.32,medium,Maharashtra,Wedding,368.88
P01830,jewelry,325.3,164.12,simple,Tamil Nadu,Diwali,977.81
P01831,woodwork,498.55,150.86,very_complex,West Bengal,Diwali,2065.61
P01832,dress,657.52,417.7,very_complex,Maharashtra,Regular,3458.05
P01833,textile,221.55,93.44,medium,Maharashtra,Summer_Festival,668.48
P01835,pottery,60.76,31.07,medium,Rajasthan,Summer_Festival,168.14
P01836,bamboo_cane,198.81,113.67,complex,Gujarat,Diwali,812.73
P01837,bags_accessories,249.02,134.47,simple,Rajasthan,Regular,538.51
P01838,handmade_food,104.93,61.48,simple,Tamil Nadu,Wedding,271.55
P01839,textile,295.45,119.25,complex,Gujarat,Diwali,1046.08
P01840,bamboo_cane,156.43,51.53,simple,Rajasthan,Regular,255.36
P01841,dress,629.91,236.39,complex,Gujarat,Regular,2122.49
P01842,home_decor,118.63,79.46,simple,Tamil Nadu,Regular,255.36
P01843,textile,339.61,134.93,medium,Rajasthan,Diwali,1112.13
P01844,handmade_food,103.0,67.09,simple,Gujarat,Wedding,242.6
P01845,sarees,521.24,248.75,complex,Rajasthan,Summer_Festival,2052.08
P01847,dress,724.83,256.95,medium,Maharashtra,Regular,2204.61
P01848,dress,336.8,102.54,simple,Odisha,Diwali,766.73
P01849,handmade_food,109.9,63.47,simple,Tamil Nadu,Summer_Festival,231.66
P01850,bags_accessories,290.2,129.33,medium,Maharashtra,Diwali,1007.1
P01851,sarees,551.92,336.93,medium,Rajasthan,Diwali,2252.87
P01852,jewelry,425.09,135.09,medium,Tamil Nadu,Wedding,1468.71
P01853,dress,814.01,526.75,medium,Gujarat,Wedding,3313.79
P01854,home_decor,166.76,98.36,simple,West Bengal,Summer_Festival,372.96
P01855,pottery,120.06,52.3,medium,Tamil Nadu,Diwali,375.89
P01856,dress,717.82,287.76,very_complex,Rajasthan,Summer_Festival,3216.92
P01857,pottery,87.89,47.37,medium,Rajasthan,Wedding,293.78
P01858,bamboo_cane,182.2,74.34,complex,Maharashtra,Summer_Festival,579.1
P01860,bags_accessories,289.78,113.86,medium,Odisha,Wedding,1019.6
P01861,handmade_food,60.5,37.98,simple,Maharashtra,Diwali,136.35
P01862,metalwork,288.84,88.8,simple,West Bengal,Wedding,706.83
P01863,bamboo_cane,50.69,34.31,medium,Odisha,Summer_Festival,165.5
P01864,textile,190.29,98.14,simple,Gujarat,Summer_Festival,479.41
P01865,bags_accessories,349.96,203.76,complex,Gujarat,Regular,1349.48
P01866,jewelry,474.91,269.08,simple,Tamil Nadu,Summer_Festival,1158.59
P01867,jewelry,463.86,233.09,very_complex,West Bengal,Diwali,2321.45
P01868,bags_accessories,390.77,148.44,simple,Odisha,Diwali,848.26
P01869,metalwork,681.53,361.2,simple,Odisha,Summer_Festival,1770.38
P01870,metalwork,409.25,264.97,complex,West Bengal,Summer_Festival,1628.21
P01871,bamboo_cane,182.25,123.04,complex,Maharashtra,Regular,578.31
P01872,textile,131.34,63.01,medium,Odisha,Diwali,417.27
P01873,metalwork,456.22,211.92,complex,Uttar Pradesh,Regular,1590.82
P01874,home_decor,300.53,113.76,medium,West Bengal,Summer_Festival,745.01
P01875,dress,635.52,339.42,medium,West Bengal,Wedding,2326.81
P01876,handmade_food,105.02,48.52,complex,Gujarat,Regular,348.87
P01877,jewelry,332.32,127.69,medium,Gujarat,Summer_Festival,1023.35
P01878,jewelry,518.65,172.17,simple,Uttar Pradesh,Diwali,1361.48
P01879,textile,283.66,102.45,complex,Odisha,Summer_Festival,888.57
P01880,textile,254.31,136.18,simple,Rajasthan,Regular,619.69
P01881,woodwork,296.22,165.6,medium,Uttar Pradesh,Diwali,1124.58
P01882,bags_accessories,342.07,142.84,simple,Tamil Nadu,Wedding,829.88
P01883,jewelry,372.83,202.7,simple,West Bengal,Wedding,1055.27
P01884,textile,107.61,64.57,medium,West Bengal,Regular,316.6
P01885,jewelry,253.54,102.02,very_complex,Rajasthan,Wedding,1237.56
P01886,jewelry,344.89,129.96,simple,Gujarat,Summer_Festival,862.27
P01887,handmade_food,51.85,22.27,medium,Tamil Nadu,Wedding,164.32
P01888,bags_accessories,117.44,78.88,simple,Gujarat,Regular,278.14
P01889,bags_accessories,264.07,98.99,medium,Odisha,Summer_Festival,673.88
P01890,jewelry,466.08,243.68,complex,Gujarat,Diwali,2237.04
P01891,textile,369.11,247.47,medium,Tamil Nadu,Summer_Festival,1231.86
P01892,handmade_food,94.95,33.82,very_complex,Odisha,Regular,327.4
P01893,bags_accessories,100.8,66.28,simple,Uttar Pradesh,Summer_Festival,283.35
P01894,woodwork,615.57,330.48,medium,West Bengal,Summer_Festival,2083.75
P01895,handmade_food,33.87,21.95,simple,Uttar Pradesh,Regular,75.16
P01896,metalwork,414.15,268.44,simple,Rajasthan,Regular,995.1
P01897,jewelry,403.84,207.26,medium,Gujarat,Regular,1179.04
P01898,handmade_food,79.03,28.15,medium,Maharashtra,Regular,194.53
P01899,jewelry,258.3,168.12,very_complex,Gujarat,Summer_Festival,1402.76
P01902,textile,128.04,74.61,complex,Maharashtra,Diwali,558.12
P01903,pottery,117.4,72.73,simple,Tamil Nadu,Wedding,347.86
P01904,bamboo_cane,51.04,35.08,medium,Uttar Pradesh,Summer_Festival,164.65
P01905,dress,417.82,207.3,very_complex,Maharashtra,Diwali,2425.93
P01906,dress,577.54,373.29,complex,Tamil Nadu,Diwali,2593.3
P01907,handmade_food,114.34,41.94,simple,Uttar Pradesh,Diwali,243.81
P01908,sarees,1275.73,399.76,simple,Odisha,Diwali,3007.7
P01909,home_decor,140.61,73.23,simple,Maharashtra,Wedding,349.0
P01910,jewelry,507.79,155.03,very_complex,West Bengal,Wedding,2569.57
P01912,home_decor,206.96,125.79,medium,Odisha,Summer_Festival,585.68
P01914,jewelry,521.82,309.2,medium,Uttar Pradesh,Wedding,2277.22
P01915,woodwork,781.59,334.11,simple,Maharashtra,Diwali,1889.9
P01916,bags_accessories,296.73,165.17,medium,West Bengal,Wedding,1018.05
P01917,woodwork,303.46,190.05,very_complex,Uttar Pradesh,Diwali,1669.67
P01918,metalwork,352.55,196.9,simple,Tamil Nadu,Regular,747.49
P01919,bags_accessories,219.74,105.29,complex,Odisha,Diwali,960.11
P01920,bamboo_cane,191.84,129.69,complex,Gujarat,Regular,653.04
P01921,metalwork,528.5,366.98,simple,Maharashtra,Wedding,1697.94
P01922,sarees,401.15,219.84,simple,Odisha,Summer_Festival,1030.29
P01923,home_decor,310.65,95.97,simple,Odisha,Regular,581.74
P01924,textile,382.91,142.39,simple,Maharashtra,Diwali,935.63
P01925,pottery,138.26,42.14,simple,Maharashtra,Regular,252.48
P01926,bamboo_cane,73.4,36.28,medium,Maharashtra,Diwali,195.51
P01927,pottery,113.22,76.55,complex,Maharashtra,Summer_Festival,451.21
P01928,bags_accessories,109.24,64.4,very_complex,Tamil Nadu,Diwali,647.64
P01929,metalwork,329.21,130.05,medium,West Bengal,Summer_Festival,947.0
P01930,handmade_food,84.69,30.61,simple,Rajasthan,Wedding,169.32
P01931,metalwork,462.97,275.84,medium,Uttar Pradesh,Wedding,1826.89
P01932,dress,472.74,256.5,very_complex,Uttar Pradesh,Summer_Festival,2575.38
P01933,metalwork,275.58,85.41,very_complex,Gujarat,Summer_Festival,1110.69
P01934,metalwork,301.28,190.99,simple,West Bengal,Wedding,849.56
P01935,pottery,81.53,38.85,medium,Tamil Nadu,Wedding,240.07
P01936,textile,308.96,126.2,simple,Maharashtra,Wedding,751.44
P01937,dress,508.1,314.2,very_complex,Tamil Nadu,Regular,2689.09
P01938,sarees,337.31,163.45,complex,Tamil Nadu,Regular,1351.92
P01939,bamboo_cane,76.95,49.99,medium,Gujarat,Wedding,240.5
P01940,jewelry,292.82,200.61,medium,Tamil Nadu,Diwali,1144.42
P01941,bamboo_cane,197.29,104.93,medium,Gujarat,Regular,459.79
P01942,metalwork,369.91,116.01,simple,Gujarat,Diwali,892.04
P01943,jewelry,477.03,313.87,medium,Maharashtra,Wedding,2042.86
P01944,metalwork,232.44,78.1,very_complex,Odisha,Regular,943.43
P01945,sarees,637.98,345.59,simple,Tamil Nadu,Diwali,2044.69
P01946,textile,389.74,118.21,simple,Gujarat,Wedding,983.75
P01947,handmade_food,34.27,18.68,simple,Uttar Pradesh,Wedding,78.07
P01948,metalwork,619.23,248.69,simple,Tamil Nadu,Regular,1251.52
P01949,home_decor,137.79,65.19,simple,Rajasthan,Wedding,320.39
P01950,textile,184.71,77.25,complex,Gujarat,Summer_Festival,718.89
P01951,metalwork,405.68,276.12,complex,Maharashtra,Diwali,2049.18
P01952,textile,139.19,77.39,complex,Uttar Pradesh,Regular,548.08
P01953,pottery,35.6,24.14,medium,Tamil Nadu,Summer_Festival,109.91
P01954,sarees,382.02,240.89,simple,Rajasthan,Wedding,1210.23
P01955,woodwork,539.49,229.32,complex,Rajasthan,Summer_Festival,1812.72
P01956,bags_accessories,150.97,68.42,medium,West Bengal,Wedding,551.53
P01957,woodwork,462.76,294.77,medium,Gujarat,Regular,1505.73
P01958,metalwork,300.63,162.06,medium,Rajasthan,Summer_Festival,1004.06
P01959,sarees,1201.38,643.83,simple,Maharashtra,Regular,3305.74
P01960,textile,325.74,219.82,simple,Gujarat,Wedding,900.98
P01961,pottery,141.96,56.32,simple,West Bengal,Summer_Festival,308.86
P01962,handmade_food,47.17,30.81,simple,Uttar Pradesh,Diwali,121.43
P01963,textile,326.65,177.05,simple,West Bengal,Regular,784.05
P01964,metalwork,478.98,227.28,simple,Tamil Nadu,Summer_Festival,1219.33
P01965,textile,295.76,161.14,simple,Uttar Pradesh,Wedding,869.77
P01966,woodwork,361.53,173.33,simple,West Bengal,Regular,863.77
